prxy_0,2,864000000000,103575,2182394,0.05,2285967,8745,1939789,0.848563868157,2253255
prxy_0,3,864000000000,179419,6839022,0.03,7018439,7912,1898462,0.270496331164,6959948
prxy_0,4,864000000000,100676,2037773,0.05,2138447,9996,1941777,0.908031389134,2093377
web_0,0,600000000,1,478,0.0,477,22,165,0.345911949686,477
web_0,1,600000000,1,379,0.0,378,21,125,0.330687830688,378
web_0,2,600000000,3,341,0.01,342,21,89,0.260233918129,341
web_0,3,600000000,1,450,0.0,449,26,149,0.331848552339,449
web_0,4,600000000,3,371,0.01,372,19,101,0.271505376344,372
web_0,0,36000000000,525,19851,0.03,20374,456,14807,0.726759595563,20283
web_0,1,36000000000,926,19852,0.04,20776,485,14800,0.712360415864,20614
web_0,2,36000000000,39249,60700,0.39,99947,4599,42206,0.42228381042,85928
web_0,3,36000000000,546868,32106,0.94,578972,49064,75524,0.130444995613,526616
web_0,4,36000000000,5491,25033,0.18,30522,1391,15720,0.515038333006,30367
web_0,0,864000000000,720596,624970,0.54,1345564,56246,652496,0.484923794037,1202817
web_0,1,864000000000,2263916,641811,0.78,2905725,186170,865644,0.297909815967,2579413
web_0,2,864000000000,137415,608085,0.18,745498,11843,485342,0.651030586266,693775
web_0,3,864000000000,559825,660918,0.46,1220741,43567,628453,0.514812724403,1097265
web_0,4,864000000000,503741,646859,0.44,1150598,39858,636828,0.553475670912,1037081
usr_1,-5,60,4397,1214,0.78,5609,462,822,0.146550187199,4987
usr_1,-4,60,5860,3201,0.65,9059,763,1099,0.121315818523,8335
usr_1,-5,60,4397,1214,0.78,5609,462,822,0.146550187199,4987
usr_1,-4,60,5860,3201,0.65,9059,763,1099,0.121315818523,8335
usr_1,-3,60,1115,3248,0.26,4361,369,361,0.0827791790874,4240
usr_1,-2,60,1093,1669,0.4,2760,222,374,0.135507246377,2582
usr_1,-1,60,4476,3880,0.54,8354,535,1279,0.153100311228,7741
usr_1,-5,3600,154712,152440,0.5,307150,19219,98582,0.320957187042,275529
usr_1,-4,3600,171787,95065,0.64,266850,17003,88798,0.332763724939,231515
usr_1,-3,3600,285699,85472,0.77,371169,27862,87404,0.235483027947,331781
usr_1,-2,3600,111970,113273,0.5,225241,14367,70425,0.312665100936,207751
usr_1,-1,3600,281865,1001293,0.22,1283156,109842,167053,0.130189158606,1225143
usr_1,independent,-5,60,4397,1214,0.78,5609,462,822,0.146550187199,4987
